管理番号-幹番,管理番号-枝番,体外診薬-承認等番号,体外診薬-販売名,体外診薬-一般的名称,体外診薬-製造販売業者,JLAC検査名称,JLAC11-17,JLAC11-測定物,JLAC11-測定物（名称）,JLAC11-識別,JLAC11-識別（名称）,JLAC11-材料,JLAC11-材料（名称）,JLAC11-測定法,JLAC11-測定法（名称）,JLAC11-結果単位,JLAC11-結果単位（名称）,JLAC11-材料（2）,JLAC11-結果単位（2）,JLAC10-17,JLAC10-分析物,JLAC10-分析物（名称）,JLAC10-識別,JLAC10-識別（名称）,JLAC10-材料,JLAC10-材料（名称）,JLAC10-測定法,JLAC10-測定法（名称）,JLAC10-結果識別,JLAC10-結果識別（名称）,JLAC10-材料（2）,保険-診療行為コード,保険-診療行為名称,保険-点数,備考-体外診薬,備考-JLAC,備考-保険,更新区分,更新日付
10C7003503,2,08B2X10005001001,７１８０形日立自動分析装置,35743010^ディスクリート方式臨床化学自動分析装置~35902000^イオン選択性分析装置,株式会社日立ハイテクノロジーズ,カリウム,C7003-0401-250-503-B1,C7003,カリウム,401,測定値,250,血清,503,電位差測定_７１８０形日立自動分析装置,B1,mmol/L,,,3H015-0000-023-261-01,3H015,カリウム,0,,23,血清,261,電位差測定,1,定量値,,160021410.0,カリウム,11.0,,,,3,20191008
10C7003504,1,08B2X10005001007,ＬＡＢＯＳＰＥＣＴ　003　日立自動分析装置,35743010^ディスクリート方式臨床化学自動分析装置~35902000^イオン選択性分析装置,株式会社日立ハイテクノロジーズ,尿中カリウム,C7003-0401-100-504-B1,C7003,カリウム,401,測定値,100,尿,504,電位差測定_ＬＡＢＯＳＰＥＣＴ　003　日立自動分析装置,B1,mmol/L,,,3H015-0000-001-261-01,3H015,カリウム,0,,1,尿(含むその他),261,電位差測定,1,定量値,,160132650.0,カリウム（尿）,11.0,,,,3,20191008
10C7003504,2,08B2X10005001007,ＬＡＢＯＳＰＥＣＴ　003　日立自動分析装置,35743010^ディスクリート方式臨床化学自動分析装置~35902000^イオン選択性分析装置,株式会社日立ハイテクノロジーズ,カリウム,C7003-0401-250-504-B1,C7003,カリウム,401,測定値,250,血清,504,電位差測定_ＬＡＢＯＳＰＥＣＴ　003　日立自動分析装置,B1,mmol/L,,,3H015-0000-023-261-01,3H015,カリウム,0,,23,血清,261,電位差測定,1,定量値,,160021410.0,カリウム,11.0,,,,3,20191008
10C7003534,1,09B1X00003000001,臨床化学自動分析装置　TBA-c16000,35743010^ディスクリート方式臨床化学自動分析装置~35902000^イオン選択性分析装置,キャノンメディカルシステムズ株式会社,尿中カリウム,C7003-0401-100-534-B1,C7003,カリウム,401,測定値,100,尿,534,電位差測定_臨床化学自動分析装置　TBA-c16000,B1,mmol/L,,,3H015-0000-001-261-01,3H015,カリウム,0,,1,尿(含むその他),261,電位差測定,1,定量値,,160132650.0,カリウム（尿）,11.0,,,,3,20191008
10C7003534,2,09B1X00003000001,臨床化学自動分析装置　TBA-c16000,35743010^ディスクリート方式臨床化学自動分析装置~35902000^イオン選択性分析装置,キャノンメディカルシステムズ株式会社,カリウム,C7003-0401-250-534-B1,C7003,カリウム,401,測定値,250,血清,534,電位差測定_臨床化学自動分析装置　TBA-c16000,B1,mmol/L,,,3H015-0000-023-261-01,3H015,カリウム,0,,23,血清,261,電位差測定,1,定量値,,160021410.0,カリウム,11.0,,,,3,20191008
10C7003533,1,09B1X00003000004,臨床化学自動分析装置　TBA-c8000,35743010^ディスクリート方式臨床化学自動分析装置~35902000^イオン選択性分析装置,キャノンメディカルシステムズ株式会社,尿中カリウム,C7003-0401-100-533-B1,C7003,カリウム,401,測定値,100,尿,533,電位差測定_臨床化学自動分析装置　TBA-c8000,B1,mmol/L,,,3H015-0000-001-261-01,3H015,カリウム,0,,1,尿(含むその他),261,電位差測定,1,定量値,,160132650.0,カリウム（尿）,11.0,,,,3,20191008
10C7003533,2,09B1X00003000004,臨床化学自動分析装置　TBA-c8000,35743010^ディスクリート方式臨床化学自動分析装置~35902000^イオン選択性分析装置,キャノンメディカルシステムズ株式会社,カリウム,C7003-0401-250-533-B1,C7003,カリウム,401,測定値,250,血清,533,電位差測定_臨床化学自動分析装置　TBA-c8000,B1,mmol/L,,,3H015-0000-023-261-01,3H015,カリウム,0,,23,血清,261,電位差測定,1,定量値,,160021410.0,カリウム,11.0,,,,3,20191008
10C7003525,1,09B1X00003000010,臨床化学自動分析装置　Accut　TBA-40FR,35743010^ディスクリート方式臨床化学自動分析装置~35902000^イオン選択性分析装置,キャノンメディカルシステムズ株式会社,尿中カリウム,C7003-0401-100-525-B1,C7003,カリウム,401,測定値,100,尿,525,電位差測定_臨床化学自動分析装置　Accut　TBA-40FR,B1,mmol/L,,,3H015-0000-001-261-01,3H015,カリウム,0,,1,尿(含むその他),261,電位差測定,1,定量値,,160132650.0,カリウム（尿）,11.0,,,,3,20191008
10C7003525,2,09B1X00003000010,臨床化学自動分析装置　Accut　TBA-40FR,35743010^ディスクリート方式臨床化学自動分析装置~35902000^イオン選択性分析装置,キャノンメディカルシステムズ株式会社,カリウム,C7003-0401-250-525-B1,C7003,カリウム,401,測定値,250,血清,525,電位差測定_臨床化学自動分析装置　Accut　TBA-40FR,B1,mmol/L,,,3H015-0000-023-261-01,3H015,カリウム,0,,23,血清,261,電位差測定,1,定量値,,160021410.0,カリウム,11.0,,,,3,20191008
10C7003529,1,09B1X00003000011,臨床化学自動分析装置　TBA-120FR,35743010^ディスクリート方式臨床化学自動分析装置~35902000^イオン選択性分析装置,キャノンメディカルシステムズ株式会社,尿中カリウム,C7003-0401-100-529-B1,C7003,カリウム,401,測定値,100,尿,529,電位差測定_臨床化学自動分析装置　TBA-120FR,B1,mmol/L,,,3H015-0000-001-261-01,3H015,カリウム,0,,1,尿(含むその他),261,電位差測定,1,定量値,,160132650.0,カリウム（尿）,11.0,,,,3,20191008
10C7003529,2,09B1X00003000011,臨床化学自動分析装置　TBA-120FR,35743010^ディスクリート方式臨床化学自動分析装置~35902000^イオン選択性分析装置,キャノンメディカルシステムズ株式会社,カリウム,C7003-0401-250-529-B1,C7003,カリウム,401,測定値,250,血清,529,電位差測定_臨床化学自動分析装置　TBA-120FR,B1,mmol/L,,,3H015-0000-023-261-01,3H015,カリウム,0,,23,血清,261,電位差測定,1,定量値,,160021410.0,カリウム,11.0,,,,3,20191008
10C7003532,1,09B1X00003000026,臨床化学自動分析装置　TBA-c4000,35743010^ディスクリート方式臨床化学自動分析装置~35902000^イオン選択性分析装置,キャノンメディカルシステムズ株式会社,尿中カリウム,C7003-0401-100-532-B1,C7003,カリウム,401,測定値,100,尿,532,電位差測定_臨床化学自動分析装置　TBA-c4000,B1,mmol/L,,,3H015-0000-001-261-01,3H015,カリウム,0,,1,尿(含むその他),261,電位差測定,1,定量値,,160132650.0,カリウム（尿）,11.0,,,,3,20191008
10C7003532,2,09B1X00003000026,臨床化学自動分析装置　TBA-c4000,35743010^ディスクリート方式臨床化学自動分析装置~35902000^イオン選択性分析装置,キャノンメディカルシステムズ株式会社,カリウム,C7003-0401-250-532-B1,C7003,カリウム,401,測定値,250,血清,532,電位差測定_臨床化学自動分析装置　TBA-c4000,B1,mmol/L,,,3H015-0000-023-261-01,3H015,カリウム,0,,23,血清,261,電位差測定,1,定量値,,160021410.0,カリウム,11.0,,,,3,20191008
10C7003531,1,09B1X00003000030,臨床化学自動分析装置　TBA-2000FR,35743010^ディスクリート方式臨床化学自動分析装置~35902000^イオン選択性分析装置,キャノンメディカルシステムズ株式会社,尿中カリウム,C7003-0401-100-531-B1,C7003,カリウム,401,測定値,100,尿,531,電位差測定_臨床化学自動分析装置　TBA-2000FR,B1,mmol/L,,,3H015-0000-001-261-01,3H015,カリウム,0,,1,尿(含むその他),261,電位差測定,1,定量値,,160132650.0,カリウム（尿）,11.0,,,,3,20191008
10C7003531,2,09B1X00003000030,臨床化学自動分析装置　TBA-2000FR,35743010^ディスクリート方式臨床化学自動分析装置~35902000^イオン選択性分析装置,キャノンメディカルシステムズ株式会社,カリウム,C7003-0401-250-531-B1,C7003,カリウム,401,測定値,250,血清,531,電位差測定_臨床化学自動分析装置　TBA-2000FR,B1,mmol/L,,,3H015-0000-023-261-01,3H015,カリウム,0,,23,血清,261,電位差測定,1,定量値,,160021410.0,カリウム,11.0,,,,3,20191008
10C7003528,1,09B1X00003000033,臨床化学自動分析装置　TBA-25FR,35743010^ディスクリート方式臨床化学自動分析装置~35902000^イオン選択性分析装置,キャノンメディカルシステムズ株式会社,尿中カリウム,C7003-0401-100-528-B1,C7003,カリウム,401,測定値,100,尿,528,電位差測定_臨床化学自動分析装置　TBA-25FR,B1,mmol/L,,,3H015-0000-001-261-01,3H015,カリウム,0,,1,尿(含むその他),261,電位差測定,1,定量値,,160132650.0,カリウム（尿）,11.0,,,,3,20191008
10C7003528,2,09B1X00003000033,臨床化学自動分析装置　TBA-25FR,35743010^ディスクリート方式臨床化学自動分析装置~35902000^イオン選択性分析装置,キャノンメディカルシステムズ株式会社,カリウム,C7003-0401-250-528-B1,C7003,カリウム,401,測定値,250,血清,528,電位差測定_臨床化学自動分析装置　TBA-25FR,B1,mmol/L,,,3H015-0000-023-261-01,3H015,カリウム,0,,23,血清,261,電位差測定,1,定量値,,160021410.0,カリウム,11.0,,,,3,20191008
10C7003527,1,09B1X00003000076,臨床化学自動分析装置　TBA-FX8,35743010^ディスクリート方式臨床化学自動分析装置~35902000^イオン選択性分析装置,キャノンメディカルシステムズ株式会社,尿中カリウム,C7003-0401-100-527-B1,C7003,カリウム,401,測定値,100,尿,527,電位差測定_臨床化学自動分析装置　TBA-FX8,B1,mmol/L,,,3H015-0000-001-261-01,3H015,カリウム,0,,1,尿(含むその他),261,電位差測定,1,定量値,,160132650.0,カリウム（尿）,11.0,,,,3,20191008
10C7003527,2,09B1X00003000076,臨床化学自動分析装置　TBA-FX8,35743010^ディスクリート方式臨床化学自動分析装置~35902000^イオン選択性分析装置,キャノンメディカルシステムズ株式会社,カリウム,C7003-0401-250-527-B1,C7003,カリウム,401,測定値,250,血清,527,電位差測定_臨床化学自動分析装置　TBA-FX8,B1,mmol/L,,,3H015-0000-023-261-01,3H015,カリウム,0,,23,血清,261,電位差測定,1,定量値,,160021410.0,カリウム,11.0,,,,3,20191008
10C7003526,1,09B1X00003000083,臨床化学自動分析装置　Accut　RX　TBA-400FR,35743010^ディスクリート方式臨床化学自動分析装置~35902000^イオン選択性分析装置,キャノンメディカルシステムズ株式会社,尿中カリウム,C7003-0401-100-526-B1,C7003,カリウム,401,測定値,100,尿,526,電位差測定_臨床化学自動分析装置　Accut　RX　TBA-400FR,B1,mmol/L,,,3H015-0000-001-261-01,3H015,カリウム,0,,1,尿(含むその他),261,電位差測定,1,定量値,,160132650.0,カリウム（尿）,11.0,,,,3,20191008
10C7003526,2,09B1X00003000083,臨床化学自動分析装置　Accut　RX　TBA-400FR,35743010^ディスクリート方式臨床化学自動分析装置~35902000^イオン選択性分析装置,キャノンメディカルシステムズ株式会社,カリウム,C7003-0401-250-526-B1,C7003,カリウム,401,測定値,250,血清,526,電位差測定_臨床化学自動分析装置　Accut　RX　TBA-400FR,B1,mmol/L,,,3H015-0000-023-261-01,3H015,カリウム,0,,23,血清,261,電位差測定,1,定量値,,160021410.0,カリウム,11.0,,,,3,20191008
10C7003524,1,09BZ600800586228,臨床化学自動分析装置　ARCHITECT　ｃ8000,35743010^ディスクリート方式臨床化学自動分析装置,キャノンメディカルシステムズ株式会社,尿中カリウム,C7003-0401-100-524-B1,C7003,カリウム,401,測定値,100,尿,524,電位差測定_臨床化学自動分析装置　ARCHITECT　ｃ8000,B1,mmol/L,,,3H015-0000-001-261-01,3H015,カリウム,0,,1,尿(含むその他),261,電位差測定,1,定量値,,160132650.0,カリウム（尿）,11.0,,,,3,20191008
10C7003524,2,09BZ600800586228,臨床化学自動分析装置　ARCHITECT　ｃ8000,35743010^ディスクリート方式臨床化学自動分析装置,キャノンメディカルシステムズ株式会社,カリウム,C7003-0401-250-524-B1,C7003,カリウム,401,測定値,250,血清,524,電位差測定_臨床化学自動分析装置　ARCHITECT　ｃ8000,B1,mmol/L,,,3H015-0000-023-261-01,3H015,カリウム,0,,23,血清,261,電位差測定,1,定量値,,160021410.0,カリウム,11.0,,,,3,20191008
10C7003530,1,09BZ600800586216,臨床化学自動分析装置　TBA-200FR　NEO,35743010^ディスクリート方式臨床化学自動分析装置,キャノンメディカルシステムズ株式会社,尿中カリウム,C7003-0401-100-530-B1,C7003,カリウム,401,測定値,100,尿,530,電位差測定_臨床化学自動分析装置　TBA-200FR　NEO,B1,mmol/L,,,3H015-0000-001-261-01,3H015,カリウム,0,,1,尿(含むその他),261,電位差測定,1,定量値,,160132650.0,カリウム（尿）,11.0,,,,3,20191008
10C7003530,2,09BZ600800586216,臨床化学自動分析装置　TBA-200FR　NEO,35743010^ディスクリート方式臨床化学自動分析装置,キャノンメディカルシステムズ株式会社,カリウム,C7003-0401-250-530-B1,C7003,カリウム,401,測定値,250,血清,530,電位差測定_臨床化学自動分析装置　TBA-200FR　NEO,B1,mmol/L,,,3H015-0000-023-261-01,3H015,カリウム,0,,23,血清,261,電位差測定,1,定量値,,160021410.0,カリウム,11.0,,,,3,20191008
10C7003562,1,13B1X00201000013,Ｒｏｃｈｅ　９１８０　シリーズ,35902000^イオン選択性分析装置,ロシュ・ダイアグノスティックス株式会社,尿中カリウム,C7003-0401-100-562-B1,C7003,カリウム,401,測定値,100,尿,562,電位差測定_Ｒｏｃｈｅ　９１８０　シリーズ,B1,mmol/L,,,3H015-0000-001-261-01,3H015,カリウム,0,,1,尿(含むその他),261,電位差測定,1,定量値,,160132650.0,カリウム（尿）,11.0,,,,3,20191008
10C7003562,2,13B1X00201000013,Ｒｏｃｈｅ　９１８０　シリーズ,35902000^イオン選択性分析装置,ロシュ・ダイアグノスティックス株式会社,カリウム,C7003-0401-250-562-B1,C7003,カリウム,401,測定値,250,血清,562,電位差測定_Ｒｏｃｈｅ　９１８０　シリーズ,B1,mmol/L,213^全血(静脈血、ヘパリン入り),,3H015-0000-023-261-01,3H015,カリウム,0,,23,血清,261,電位差測定,1,定量値,019^全血(添加物入り),160021410.0,カリウム,11.0,,,,3,20191008
10C7003543,1,13B1X00201000036,コバス　６０００,35743010^ディスクリート方式臨床化学自動分析装置~36223010^免疫発光測定装置~35902000^イオン選択性分析装置,ロシュ・ダイアグノスティックス株式会社,尿中カリウム,C7003-0401-100-543-B1,C7003,カリウム,401,測定値,100,尿,543,電位差測定_コバス　６０００,B1,mmol/L,,,3H015-0000-001-261-01,3H015,カリウム,0,,1,尿(含むその他),261,電位差測定,1,定量値,,160132650.0,カリウム（尿）,11.0,,,,3,20191008
10C7003543,2,13B1X00201000036,コバス　６０００,35743010^ディスクリート方式臨床化学自動分析装置~36223010^免疫発光測定装置~35902000^イオン選択性分析装置,ロシュ・ダイアグノスティックス株式会社,カリウム,C7003-0401-250-543-B1,C7003,カリウム,401,測定値,250,血清,543,電位差測定_コバス　６０００,B1,mmol/L,,,3H015-0000-023-261-01,3H015,カリウム,0,,23,血清,261,電位差測定,1,定量値,,160021410.0,カリウム,11.0,,,,3,20191008
10C7003544,1,13B1X00201000062,コバス8000,35743010^ディスクリート方式臨床化学自動分析装置~36223010^免疫発光測定装置~35902000^イオン選択性分析装置,ロシュ・ダイアグノスティックス株式会社,尿中カリウム,C7003-0401-100-544-B1,C7003,カリウム,401,測定値,100,尿,544,電位差測定_コバス8000,B1,mmol/L,,,3H015-0000-001-261-01,3H015,カリウム,0,,1,尿(含むその他),261,電位差測定,1,定量値,,160132650.0,カリウム（尿）,11.0,,,,3,20191008
10C7003544,2,13B1X00201000062,コバス8000,35743010^ディスクリート方式臨床化学自動分析装置~36223010^免疫発光測定装置~35902000^イオン選択性分析装置,ロシュ・ダイアグノスティックス株式会社,カリウム,C7003-0401-250-544-B1,C7003,カリウム,401,測定値,250,血清,544,電位差測定_コバス8000,B1,mmol/L,,,3H015-0000-023-261-01,3H015,カリウム,0,,23,血清,261,電位差測定,1,定量値,,160021410.0,カリウム,11.0,,,,3,20191008
10C7003547,1,13B1X10041001001,ディメンション ビスタ 500,35743010^ディスクリート方式臨床化学自動分析装置,シーメンスヘルスケア・ダイアグノスティクス株式会社,尿中カリウム,C7003-0401-100-547-B1,C7003,カリウム,401,測定値,100,尿,547,電位差測定_ディメンション ビスタ 500,B1,mmol/L,,,3H015-0000-001-261-01,3H015,カリウム,0,,1,尿(含むその他),261,電位差測定,1,定量値,,160132650.0,カリウム（尿）,11.0,,,,3,20191008
